n1	n2	label	setting	compound_text
shrapnel	wound	causal	mask_head	modifier: shrapnel ; head: [MASK]
star	autograph	causal	full	modifier: star ; head: autograph
star	autograph	causal	mask_modifier	modifier: [MASK] ; head: autograph
star	autograph	causal	mask_head	modifier: star ; head: [MASK]
government	salary	causal	full	modifier: government ; head: salary
government	salary	causal	mask_modifier	modifier: [MASK] ; head: salary
government	salary	causal	mask_head	modifier: government ; head: [MASK]
government	loan	causal	full	modifier: government ; head: loan
government	loan	causal	mask_modifier	modifier: [MASK] ; head: loan
government	loan	causal	mask_head	modifier: government ; head: [MASK]
minority	people	other	full	modifier: minority ; head: people
minority	people	other	mask_modifier	modifier: [MASK] ; head: people
minority	people	other	mask_head	modifier: minority ; head: [MASK]
carbon	copy	other	full	modifier: carbon ; head: copy
carbon	copy	other	mask_modifier	modifier: [MASK] ; head: copy
carbon	copy	other	mask_head	modifier: carbon ; head: [MASK]
oil	painting	other	full	modifier: oil ; head: painting
oil	painting	other	mask_modifier	modifier: [MASK] ; head: painting
oil	painting	other	mask_head	modifier: oil ; head: [MASK]
accounting	charge	other	full	modifier: accounting ; head: charge
accounting	charge	other	mask_modifier	modifier: [MASK] ; head: charge
accounting	charge	other	mask_head	modifier: accounting ; head: [MASK]
life	strategy	other	full	modifier: life ; head: strategy
life	strategy	other	mask_modifier	modifier: [MASK] ; head: strategy
life	strategy	other	mask_head	modifier: life ; head: [MASK]
infant	fatality	other	full	modifier: infant ; head: fatality
infant	fatality	other	mask_modifier	modifier: [MASK] ; head: fatality
infant	fatality	other	mask_head	modifier: infant ; head: [MASK]
journalist	fatality	other	full	modifier: journalist ; head: fatality
journalist	fatality	other	mask_modifier	modifier: [MASK] ; head: fatality
journalist	fatality	other	mask_head	modifier: journalist ; head: [MASK]
fan	fatality	other	full	modifier: fan ; head: fatality
fan	fatality	other	mask_modifier	modifier: [MASK] ; head: fatality
fan	fatality	other	mask_head	modifier: fan ; head: [MASK]
policy	priority	other	full	modifier: policy ; head: priority
policy	priority	other	mask_modifier	modifier: [MASK] ; head: priority
policy	priority	other	mask_head	modifier: policy ; head: [MASK]
funding	responsibility	other	full	modifier: funding ; head: responsibility
funding	responsibility	other	mask_modifier	modifier: [MASK] ; head: responsibility
funding	responsibility	other	mask_head	modifier: funding ; head: [MASK]
security	responsibility	other	full	modifier: security ; head: responsibility
security	responsibility	other	mask_modifier	modifier: [MASK] ; head: responsibility
security	responsibility	other	mask_head	modifier: security ; head: [MASK]
fruit	bat	other	full	modifier: fruit ; head: bat
fruit	bat	other	mask_modifier	modifier: [MASK] ; head: bat
fruit	bat	other	mask_head	modifier: fruit ; head: [MASK]
tomato	bug	other	full	modifier: tomato ; head: bug
tomato	bug	other	mask_modifier	modifier: [MASK] ; head: bug
tomato	bug	other	mask_head	modifier: tomato ; head: [MASK]
squash	bug	other	full	modifier: squash ; head: bug
squash	bug	other	mask_modifier	modifier: [MASK] ; head: bug
squash	bug	other	mask_head	modifier: squash ; head: [MASK]
whale	tongue	loc_part_whole	full	modifier: whale ; head: tongue
whale	tongue	loc_part_whole	mask_modifier	modifier: [MASK] ; head: tongue
whale	tongue	loc_part_whole	mask_head	modifier: whale ; head: [MASK]
mouse	skull	loc_part_whole	full	modifier: mouse ; head: skull
mouse	skull	loc_part_whole	mask_modifier	modifier: [MASK] ; head: skull
mouse	skull	loc_part_whole	mask_head	modifier: mouse ; head: [MASK]
warbler	neck	loc_part_whole	full	modifier: warbler ; head: neck
warbler	neck	loc_part_whole	mask_modifier	modifier: [MASK] ; head: neck
warbler	neck	loc_part_whole	mask_head	modifier: warbler ; head: [MASK]
coyote	pelt	loc_part_whole	full	modifier: coyote ; head: pelt
coyote	pelt	loc_part_whole	mask_modifier	modifier: [MASK] ; head: pelt
coyote	pelt	loc_part_whole	mask_head	modifier: coyote ; head: [MASK]
duck	foot	loc_part_whole	full	modifier: duck ; head: foot
duck	foot	loc_part_whole	mask_modifier	modifier: [MASK] ; head: foot
duck	foot	loc_part_whole	mask_head	modifier: duck ; head: [MASK]
dinosaur	wing	loc_part_whole	full	modifier: dinosaur ; head: wing
dinosaur	wing	loc_part_whole	mask_modifier	modifier: [MASK] ; head: wing
dinosaur	wing	loc_part_whole	mask_head	modifier: dinosaur ; head: [MASK]
bunny	ear	loc_part_whole	full	modifier: bunny ; head: ear
bunny	ear	loc_part_whole	mask_modifier	modifier: [MASK] ; head: ear
bunny	ear	loc_part_whole	mask_head	modifier: bunny ; head: [MASK]
whale	bone	loc_part_whole	full	modifier: whale ; head: bone
whale	bone	loc_part_whole	mask_modifier	modifier: [MASK] ; head: bone
whale	bone	loc_part_whole	mask_head	modifier: whale ; head: [MASK]
visitor	gallery	topical	full	modifier: visitor ; head: gallery
visitor	gallery	topical	mask_modifier	modifier: [MASK] ; head: gallery
visitor	gallery	topical	mask_head	modifier: visitor ; head: [MASK]
sports	shirt	topical	full	modifier: sports ; head: shirt
sports	shirt	topical	mask_modifier	modifier: [MASK] ; head: shirt
sports	shirt	topical	mask_head	modifier: sports ; head: [MASK]
swimsuit	issue	topical	full	modifier: swimsuit ; head: issue
swimsuit	issue	topical	mask_modifier	modifier: [MASK] ; head: issue
swimsuit	issue	topical	mask_head	modifier: swimsuit ; head: [MASK]
art	gallery	topical	full	modifier: art ; head: gallery
art	gallery	topical	mask_modifier	modifier: [MASK] ; head: gallery
art	gallery	topical	mask_head	modifier: art ; head: [MASK]
movie	trailer	topical	full	modifier: movie ; head: trailer
movie	trailer	topical	mask_modifier	modifier: [MASK] ; head: trailer
movie	trailer	topical	mask_head	modifier: movie ; head: [MASK]
sex	site	topical	full	modifier: sex ; head: site
sex	site	topical	mask_modifier	modifier: [MASK] ; head: site
sex	site	topical	mask_head	modifier: sex ; head: [MASK]
history	museum	topical	full	modifier: history ; head: museum
history	museum	topical	mask_modifier	modifier: [MASK] ; head: museum
history	museum	topical	mask_head	modifier: history ; head: [MASK]
art	museum	topical	full	modifier: art ; head: museum
art	museum	topical	mask_modifier	modifier: [MASK] ; head: museum
art	museum	topical	mask_head	modifier: art ; head: [MASK]
world	map	topical	full	modifier: world ; head: map
world	map	topical	mask_modifier	modifier: [MASK] ; head: map
world	map	topical	mask_head	modifier: world ; head: [MASK]
oversight	committee	purpose	full	modifier: oversight ; head: committee
oversight	committee	purpose	mask_modifier	modifier: [MASK] ; head: committee
oversight	committee	purpose	mask_head	modifier: oversight ; head: [MASK]
service	project	purpose	full	modifier: service ; head: project
service	project	purpose	mask_modifier	modifier: [MASK] ; head: project
service	project	purpose	mask_head	modifier: service ; head: [MASK]
service	activity	purpose	full	modifier: service ; head: activity
service	activity	purpose	mask_modifier	modifier: [MASK] ; head: activity
service	activity	purpose	mask_head	modifier: service ; head: [MASK]
reduction	bill	purpose	full	modifier: reduction ; head: bill
reduction	bill	purpose	mask_modifier	modifier: [MASK] ; head: bill
reduction	bill	purpose	mask_head	modifier: reduction ; head: [MASK]
appropriation	measure	purpose	full	modifier: appropriation ; head: measure
appropriation	measure	purpose	mask_modifier	modifier: [MASK] ; head: measure
appropriation	measure	purpose	mask_head	modifier: appropriation ; head: [MASK]
deregulation	measure	purpose	full	modifier: deregulation ; head: measure
deregulation	measure	purpose	mask_modifier	modifier: [MASK] ; head: measure
deregulation	measure	purpose	mask_head	modifier: deregulation ; head: [MASK]
liberalisation	measure	purpose	full	modifier: liberalisation ; head: measure
liberalisation	measure	purpose	mask_modifier	modifier: [MASK] ; head: measure
liberalisation	measure	purpose	mask_head	modifier: liberalisation ; head: [MASK]
liberation	army	purpose	full	modifier: liberation ; head: army
liberation	army	purpose	mask_modifier	modifier: [MASK] ; head: army
liberation	army	purpose	mask_head	modifier: liberation ; head: [MASK]
entertainment	gimmickry	purpose	full	modifier: entertainment ; head: gimmickry
entertainment	gimmickry	purpose	mask_modifier	modifier: [MASK] ; head: gimmickry
entertainment	gimmickry	purpose	mask_head	modifier: entertainment ; head: [MASK]
reforestation	offset	purpose	full	modifier: reforestation ; head: offset
reforestation	offset	purpose	mask_modifier	modifier: [MASK] ; head: offset
reforestation	offset	purpose	mask_head	modifier: reforestation ; head: [MASK]
assistance	package	purpose	full	modifier: assistance ; head: package
assistance	package	purpose	mask_modifier	modifier: [MASK] ; head: package
assistance	package	purpose	mask_head	modifier: assistance ; head: [MASK]
deregulation	package	purpose	full	modifier: deregulation ; head: package
deregulation	package	purpose	mask_modifier	modifier: [MASK] ; head: package
deregulation	package	purpose	mask_head	modifier: deregulation ; head: [MASK]
vacation	package	purpose	full	modifier: vacation ; head: package
vacation	package	purpose	mask_modifier	modifier: [MASK] ; head: package
vacation	package	purpose	mask_head	modifier: vacation ; head: [MASK]
vacation	retreat	purpose	full	modifier: vacation ; head: retreat
vacation	retreat	purpose	mask_modifier	modifier: [MASK] ; head: retreat
vacation	retreat	purpose	mask_head	modifier: vacation ; head: [MASK]
arbitrage	strategy	purpose	full	modifier: arbitrage ; head: strategy
arbitrage	strategy	purpose	mask_modifier	modifier: [MASK] ; head: strategy
arbitrage	strategy	purpose	mask_head	modifier: arbitrage ; head: [MASK]
defense	strategy	purpose	full	modifier: defense ; head: strategy
defense	strategy	purpose	mask_modifier	modifier: [MASK] ; head: strategy
defense	strategy	purpose	mask_head	modifier: defense ; head: [MASK]
diversification	strategy	purpose	full	modifier: diversification ; head: strategy
diversification	strategy	purpose	mask_modifier	modifier: [MASK] ; head: strategy
diversification	strategy	purpose	mask_head	modifier: diversification ; head: [MASK]
expansion	strategy	purpose	full	modifier: expansion ; head: strategy
expansion	strategy	purpose	mask_modifier	modifier: [MASK] ; head: strategy
expansion	strategy	purpose	mask_head	modifier: expansion ; head: [MASK]
hedging	strategy	purpose	full	modifier: hedging ; head: strategy
hedging	strategy	purpose	mask_modifier	modifier: [MASK] ; head: strategy
hedging	strategy	purpose	mask_head	modifier: hedging ; head: [MASK]
investment	strategy	purpose	full	modifier: investment ; head: strategy
investment	strategy	purpose	mask_modifier	modifier: [MASK] ; head: strategy
investment	strategy	purpose	mask_head	modifier: investment ; head: [MASK]
pricing	strategy	purpose	full	modifier: pricing ; head: strategy
pricing	strategy	purpose	mask_modifier	modifier: [MASK] ; head: strategy
pricing	strategy	purpose	mask_head	modifier: pricing ; head: [MASK]
security	strategy	purpose	full	modifier: security ; head: strategy
security	strategy	purpose	mask_modifier	modifier: [MASK] ; head: strategy
security	strategy	purpose	mask_head	modifier: security ; head: [MASK]
survival	strategy	purpose	full	modifier: survival ; head: strategy
survival	strategy	purpose	mask_modifier	modifier: [MASK] ; head: strategy
survival	strategy	purpose	mask_head	modifier: survival ; head: [MASK]
trading	strategy	purpose	full	modifier: trading ; head: strategy
trading	strategy	purpose	mask_modifier	modifier: [MASK] ; head: strategy
trading	strategy	purpose	mask_head	modifier: trading ; head: [MASK]
bribery	conspiracy	purpose	full	modifier: bribery ; head: conspiracy
bribery	conspiracy	purpose	mask_modifier	modifier: [MASK] ; head: conspiracy
bribery	conspiracy	purpose	mask_head	modifier: bribery ; head: [MASK]
drug	indictment	causal	full	modifier: drug ; head: indictment
drug	indictment	causal	mask_modifier	modifier: [MASK] ; head: indictment
drug	indictment	causal	mask_head	modifier: drug ; head: [MASK]
redundancy	payment	causal	full	modifier: redundancy ; head: payment
redundancy	payment	causal	mask_modifier	modifier: [MASK] ; head: payment
redundancy	payment	causal	mask_head	modifier: redundancy ; head: [MASK]
deficiency	payment	causal	full	modifier: deficiency ; head: payment
deficiency	payment	causal	mask_modifier	modifier: [MASK] ; head: payment
deficiency	payment	causal	mask_head	modifier: deficiency ; head: [MASK]
earthquake	repair	causal	full	modifier: earthquake ; head: repair
earthquake	repair	causal	mask_modifier	modifier: [MASK] ; head: repair
earthquake	repair	causal	mask_head	modifier: earthquake ; head: [MASK]
utility	bill	causal	full	modifier: utility ; head: bill
utility	bill	causal	mask_modifier	modifier: [MASK] ; head: bill
utility	bill	causal	mask_head	modifier: utility ; head: [MASK]
rocket	science	topical	full	modifier: rocket ; head: science
rocket	science	topical	mask_modifier	modifier: [MASK] ; head: science
rocket	science	topical	mask_head	modifier: rocket ; head: [MASK]
material	science	topical	full	modifier: material ; head: science
material	science	topical	mask_modifier	modifier: [MASK] ; head: science
material	science	topical	mask_head	modifier: material ; head: [MASK]
food	science	topical	full	modifier: food ; head: science
food	science	topical	mask_modifier	modifier: [MASK] ; head: science
food	science	topical	mask_head	modifier: food ; head: [MASK]
computer	science	topical	full	modifier: computer ; head: science
computer	science	topical	mask_modifier	modifier: [MASK] ; head: science
computer	science	topical	mask_head	modifier: computer ; head: [MASK]
health	science	topical	full	modifier: health ; head: science
health	science	topical	mask_modifier	modifier: [MASK] ; head: science
health	science	topical	mask_head	modifier: health ; head: [MASK]
defense	intellectual	topical	full	modifier: defense ; head: intellectual
